"","MSSubClass_20","MSSubClass_30","MSSubClass_50","MSSubClass_60","MSSubClass_120","MSSubClass_160","MSZoning_C..all.","MSZoning_FV","MSZoning_RL","MSZoning_RM","LotFrontage","LotArea","Street_Pave","LotShape_IR2","LandContour_Bnk","LandContour_HLS","Utilities_AllPub","LotConfig_CulDSac","LotConfig_FR2","LandSlope_Mod","LandSlope_Sev","Neighborhood_BrkSide","Neighborhood_ClearCr","Neighborhood_Crawfor","Neighborhood_Edwards","Neighborhood_MeadowV","Neighborhood_Mitchel","Neighborhood_NoRidge","Neighborhood_NridgHt","Neighborhood_Somerst","Neighborhood_StoneBr","Neighborhood_Veenker","Condition1_Artery","Condition1_Norm","Condition1_PosA","Condition1_PosN","Condition1_RRAe","Condition1_RRAn","Condition1_RRNn","Condition2_PosA","Condition2_PosN","BldgType_1Fam","BldgType_Twnhs","BldgType_TwnhsE","HouseStyle_1.5Unf","HouseStyle_2.5Fin","HouseStyle_2.5Unf","HouseStyle_2Story","OverallQual_1","OverallQual_2","OverallQual_3","OverallQual_4","OverallQual_5","OverallQual_7","OverallQual_8","OverallQual_9","OverallQual_10","OverallCond_3","OverallCond_4","OverallCond_5","OverallCond_7","OverallCond_8","OverallCond_9","YearBuilt","YearRemodAdd","RoofStyle_Gambrel","RoofMatl_Membran","RoofMatl_Metal","RoofMatl_WdShngl","Exterior1st_BrkComm","Exterior1st_BrkFace","Exterior1st_CemntBd","Exterior1st_HdBoard","Exterior1st_ImStucc","Exterior1st_Stone","Exterior1st_VinylSd","Exterior1st_Wd.Sdng","Exterior2nd_CBlock","Exterior2nd_CmentBd","Exterior2nd_ImStucc","Exterior2nd_Other","Exterior2nd_VinylSd","MasVnrType_BrkCmn","MasVnrType_Stone","MasVnrArea","ExterQual_Ex","ExterQual_TA","ExterCond_Ex","ExterCond_Fa","ExterCond_Po","Foundation_CBlock","Foundation_PConc","Foundation_Stone","Foundation_Wood","BsmtQual_Ex","BsmtQual_TA","BsmtCond_Po","BsmtExposure_Gd","BsmtExposure_No","BsmtFinType1_GLQ","BsmtFinType1_LwQ","BsmtFinType1_Unf","BsmtFinSF1","BsmtFinType2_ALQ","BsmtFinType2_BLQ","BsmtFinSF2","TotalBsmtSF","Heating_GasA","Heating_GasW","Heating_Grav","HeatingQC_Ex","HeatingQC_TA","CentralAir_N","CentralAir_Y","Electrical_SBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual_Ex","KitchenQual_TA","TotRmsAbvGrd","Functional_Maj2","Functional_Mod","Functional_Sev","Functional_Typ","Fireplaces","FireplaceQu_Ex","FireplaceQu_Po","GarageType_2Types","GarageType_Basment","GarageType_BuiltIn","GarageYrBlt","GarageFinish_Unf","GarageCars","GarageArea","GarageQual_Ex","GarageQual_Fa","GarageQual_Gd","PavedDrive_Y","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MoSold","YrSold","SaleType_Con","SaleType_ConLD","SaleType_CWD","SaleType_New","SaleType_Oth","SaleType_WD","SaleCondition_Abnorml","SaleCondition_Family","salePrices"
"1342",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.214451274816084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1998,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.630681818181818,0,0,0,0.462258265751716,1,0,0,1,0,0,1,1,0.332759609868044,0,0,0.26715799170889,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.25,0,0,0,1,0.25,0,0,0,0,0,1998,0,0.4,0.345430107526882,0,0,0,1,0.462068965517241,0.0336927223719677,0,0,0,0,8,2007,0,0,0,0,0,1,0,0,12.2783979582618
"1343",0,0,0,0,0,0,0,0,0,1,0.162011173184358,0.0568664430399793,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1872,1987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.113199300699301,0,0,0,0.213349968808484,0,0,0,0,0,1,0,1,0.173264486517499,0.588377723970944,0.294117647058824,0.466144633809304,0,0,0.5,0,0.5,0.333333333333333,0,1,0.5,0,0,0,1,0,0,0,0,0,0,97,1,0,0,0,0,0,1,0,0.0727762803234501,0.0342465753424658,0,0,0,12,2008,0,0,0,0,0,1,0,0,11.7117845204031
"1344",0,0,0,0,0,0,0,0,1,0,0.391061452513966,0.148903701357596,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1969,1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267053701015965,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0.218531468531469,0,0,0,0.38927011852776,1,0,0,0,1,0,1,1,0.288009179575445,0.627602905569007,0,0.529709811146937,0.333333333333333,0.5,0.5,1,0.75,0.666666666666667,0,1,0.833333333333333,0,0,0,1,0,0,0,0,0,0,1969,1,0.8,0.650537634408602,0,0,0,1,0,0,0,0,0,0,8,2009,0,0,0,0,0,1,0,0,12.2060776455177
"1345",0,0,0,1,0,0,0,0,1,0,0.273743016759777,0.114409524769295,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,1962,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.230769230769231,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.139423076923077,0,0,0,0.267623206487835,1,0,0,1,0,0,1,1,0.150315547905909,0.415496368038741,0,0.318286503915246,0,0,0.25,0.5,0.5,0.333333333333333,0,1,0.5,0,0,0,1,0.25,0,0,0,0,0,1962,0,0.4,0.329301075268817,0,0,0,1,0,0.113207547169811,0,0,0.208333333333333,0,3,2008,0,0,0,0,0,1,0,0,12.0494246834209
"1346",0,0,1,0,0,0,0,0,0,1,0.162011173184358,0.0676638689336462,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1937,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.217716781035558,1,0,0,0,1,0,1,1,0.129661503155479,0.188861985472155,0,0.193919852602487,0,0,0.25,0,0.25,0.333333333333333,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,1999,1,0.4,0.419354838709677,0,0,0,0,0.241379310344828,0,0,0,0,0,7,2009,0,0,0,0,0,1,0,0,11.8122964550668
"1347",0,0,1,0,0,0,0,0,1,0,0.195530726256983,0.193201940657347,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1995,1996,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.420174165457184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.356643356643357,0,0,0,0.634123518402994,1,0,0,1,0,0,1,1,0.493115318416523,0.573849878934625,0,0.668816213726393,0.333333333333333,0,0.5,0.5,0.5,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0.25,1,0,0,0,0,1996,0,0.6,0.44758064516129,0,0,0,1,0.325287356321839,0.115902964959569,0,0,0,0,3,2010,0,0,0,0,0,1,0,0,12.9239148777019
"1348",0,0,0,1,0,0,0,0,1,0,0.269864778292886,0.129799455809735,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.321241258741259,0,0,0,0.309419837804117,1,0,0,1,0,0,1,1,0.188755020080321,0.422760290556901,0,0.352602487333026,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2000,0,0.6,0.563844086021505,0,0,0,1,0,0.247978436657682,0,0,0,0,6,2008,0,0,0,0,0,1,0,0,12.3673450484364
"1349",0,0,0,0,0,0,0,0,1,0,0.452513966480447,0.128014281395315,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1968,1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10377358490566,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.177791640673737,1,0,0,0,0,0,1,1,0.25473321858864,0.338014527845036,0,0.365269461077844,0,0,0.75,0,0.5,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,1968,0,0.4,0.327284946236559,0,0,0,1,0,0.132075471698113,0,0,0,0,9,2006,0,0,0,0,0,1,0,0,12.043559598368
"1350",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.117720735376686,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1966,1966,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0471698113207547,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0.148601398601399,0,0,0,0.269494697442296,1,0,0,0,1,0,1,1,0.160068846815835,0,0,0.128512206356518,0,0,0.25,0,0.375,0.333333333333333,0,1,0.25,0,0,0,1,0,0,0,0,0,0,1966,0,0.2,0.17741935483871,0,0,0,1,0,0,0,0,0,0,10,2008,0,0,0,0,0,1,0,0,11.6082447356423
"1351",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.161774233022847,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1971,2008,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0.320804195804196,0,0,0,0.336244541484716,1,0,0,1,0,0,1,1,0.21342512908778,0,0,0.171349608475357,0.333333333333333,0,0.25,0.5,0.375,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1971,0,0.4,0.336021505376344,0,0,0,1,0,0,0,0,0,0,4,2010,0,0,0,0,0,1,0,0,11.9177303551825
"1352",0,0,0,0,0,1,0,1,0,0,0.269864778292886,0.0117619959401679,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156748911465893,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.16520979020979,0,0,0,0.235807860262009,1,0,0,1,0,0,1,1,0.124784853700516,0.389346246973366,0,0.28535237217872,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0.25,0,0,0,1,0,0,0,0,0,0,2000,1,0.4,0.295698924731183,0,0,0,1,0,0.0431266846361186,0,0,0,0,6,2010,0,0,0,0,0,1,0,0,12.0867315216846
"1353",1,0,0,0,0,0,0,0,1,0,0.603351955307263,0.222239818027382,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2004,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0478955007256894,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.63243006993007,0,0,0,0.617592014971928,1,0,0,1,0,0,1,1,0.472174411933448,0,0,0.379087977890373,0.333333333333333,0,0.5,0,0.375,0.333333333333333,1,0,0.5,0,0,0,1,0.25,0,0,0,0,0,2004,0,0.6,0.51747311827957,0,0,0,1,0.222988505747126,0.0606469002695418,0,0,0,0,9,2006,0,0,0,0,0,1,0,0,12.6603310924059
"1354",0,0,0,0,0,0,0,0,1,0,0.167597765363128,0.122975482644937,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1921,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.190892077354959,1,0,0,1,0,0,1,1,0.188181296615032,0.780145278450363,0,0.522109626900046,0,0,0.75,0.5,0.5,0.333333333333333,0,1,0.5,0,0,0,1,0,0,0,0,0,1,1998,0,0.4,0.417338709677419,0,0,0,1,0.210344827586207,0,0.51541095890411,0,0,0,5,2008,0,0,0,0,0,1,0,0,12.1495075850331
"1355",1,0,0,0,0,0,0,0,1,0,0.575418994413408,0.213904205237471,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.011611030478955,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.556818181818182,0,0,0,0.477230193387399,1,0,0,1,0,0,1,1,0.343086632243259,0,0,0.275449101796407,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2005,0,0.4,0.288978494623656,0,0,0,1,0.193103448275862,0.0485175202156334,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,12.4684407561441
"1356",0,0,1,0,0,0,0,0,1,0,0.269864778292886,0.16142871539425,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1920,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.223019338739863,1,0,0,0,0,0,1,1,0.271658060814687,0.221307506053269,0,0.323353293413174,0,0,0.5,0,0.5,0.333333333333333,0,1,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,1920,1,0.2,0.247311827956989,0,0,0,1,0.0632183908045977,0,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,11.5607723272274
"1357",0,0,0,1,0,0,0,0,1,0,0.290502793296089,0.103640892011344,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2006,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.192139737991266,1,0,0,1,0,0,1,1,0.080895008605852,0.38547215496368,0,0.248272685398434,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0.333333333333333,0,0,0,1,0.25,0,0,0,0,1,2007,0,0.4,0.290322580645161,0,0,0,1,0,0.0485175202156334,0,0,0,0,3,2007,0,0,0,1,0,0,0,0,11.9635742416537
"1358",0,0,0,0,0,1,0,1,0,0,0.0502793296089385,0.0270655475734585,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.187149095446039,1,0,0,1,0,0,1,1,0.0533562822719449,0.290556900726392,0.114777618364419,0.199447259327499,0,0,0.5,0.5,0.25,0.333333333333333,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,2005,0,0.4,0.32258064516129,0,0,0,1,0,0.223719676549865,0,0,0,0,4,2006,0,0,0,0,0,1,1,0,11.8786305145045
"1359",0,0,0,1,0,0,0,1,0,0,0.269864778292886,0.0892587207209801,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2000,2000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.232954545454545,0,0,0,0.253898939488459,1,0,0,1,0,0,1,1,0.137693631669535,0.416464891041162,0,0.308613542146476,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0,0,0,0,0,0,2000,0,0.4,0.445564516129032,0,0,0,1,0,0.129380053908356,0,0,0,0,1,2010,0,0,0,0,0,1,0,0,12.2830383162852
"1360",0,0,0,1,0,0,0,0,1,0,0.262569832402235,0.113430558154936,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1999,1999,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.114658925979681,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.276660839160839,0,0,0,0.272301933873986,1,0,0,1,0,0,1,1,0.157200229489386,0.439709443099274,0,0.335329341317365,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0,0,0,0,0,0,1999,0,0.4,0.395161290322581,0,0,0,1,0,0.118598382749326,0,0,0,0,6,2008,0,0,0,0,0,1,1,0,12.1704506492207
"1361",0,0,0,0,0,1,0,0,0,1,0.111731843575419,0.0196513151264738,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1977,1977,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.23951048951049,0,0,0.113368283093054,0.236119775421085,1,0,0,1,0,0,1,1,0.169535283993115,0.26634382566586,0,0.262782128051589,0,0,0.5,0,0.5,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0.25,0,0,0,0,0,1977,0,0.2,0.225806451612903,0,0,0,1,0.119540229885057,0.0350404312668464,0,0,0,0,7,2006,0,0,0,0,0,1,0,0,11.7519502394255
"1362",0,0,0,0,1,0,0,0,0,1,0.269864778292886,0.0451332402355279,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2003,2004,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.123367198838897,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.299388111888112,0,0,0,0.264504054897068,1,0,0,1,0,0,1,1,0.147446930579461,0,0,0.118378627360663,0.333333333333333,0,0.25,0,0.125,0.333333333333333,0,0,0.166666666666667,0,0,0,1,0,0,0,0,0,0,2003,0,0.4,0.282258064516129,0,0,0,1,0.160919540229885,0,0,0,0,0,6,2009,0,0,0,0,0,1,0,0,11.8775755229785
"1363",1,0,0,0,0,0,0,0,1,0,0.150837988826816,0.134391960956508,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2003,2003,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.124092888243832,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.161713286713287,0,0,0.636959370904325,0.516843418590143,1,0,0,1,0,0,1,1,0.38267355134825,0,0,0.307231690465223,0.333333333333333,0,0.5,0,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,2003,0,0.4,0.337365591397849,0,0,0,1,0,0.353099730458221,0,0,0,0,5,2010,0,0,0,0,0,1,0,0,12.354496960984
"1364",0,0,1,0,0,0,0,0,1,0,0.385474860335196,0.0590259282187127,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1920,1950,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.137674825174825,0,0,0.0688073394495413,0.262008733624454,1,0,0,1,0,0,1,1,0.145152036718302,0.258595641646489,0,0.239520958083832,0,0,0.25,0,0.25,0.333333333333333,0,1,0.333333333333333,0,0,0,1,0,0,0,0,0,0,1967,0,0.2,0.227150537634409,0,0,0,1,0,0,0.339041095890411,0,0,0,10,2009,0,0,0,0,0,1,0,0,11.5617251529038
"1365",0,0,0,0,0,0,0,0,1,0,0.329608938547486,0.119491513223248,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1955,1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.363199300699301,0,0,0,0.309419837804117,1,0,0,0,0,0,1,1,0.380665519219736,0,0,0.305619530170428,0.333333333333333,0,0.25,0,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,1,1955,0,0.2,0.253360215053763,0,0,0,1,0,0.0377358490566038,0,0,0.309027777777778,0,10,2008,0,0,0,0,0,1,0,0,12.0167325160771
"1366",0,0,0,1,0,0,0,0,1,0,0.301675977653631,0.121650998401981,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1998,1998,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.426136363636364,0,0,0,0.345601996257018,1,0,0,1,0,0,1,1,0.222030981067126,0.478934624697337,0,0.406034085674804,0.333333333333333,0,0.5,0.5,0.375,0.333333333333333,0,0,0.5,0,0,0,1,0.25,0,0,0,0,0,1998,0,0.4,0.391801075268817,0,0,0,1,0.290804597701149,0.22911051212938,0,0,0,0,6,2006,0,0,0,0,0,1,0,0,12.5219813225625
"1367",1,0,0,0,0,0,0,0,1,0,0.269864778292886,0.145405335368048,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2001,2002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.511611030478955,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.560314685314685,0,0,0,0.821272613849033,1,0,0,1,0,0,1,1,0.659495123350545,0,0,0.529479502533395,0.333333333333333,0,0.5,0.5,0.25,0.333333333333333,1,0,0.5,0,0,0,1,0.5,0,0,0,0,0,2001,0,0.6,0.540322580645161,0,0,0,1,0.360919540229885,0.188679245283019,0,0,0,0,3,2007,0,0,0,0,0,1,0,0,13.05301544289
"1368",0,0,0,1,0,0,0,1,0,0,0.357541899441341,0.134247995277926,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2005,2005,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.320024953212726,1,0,0,1,0,0,1,1,0.198508318990247,0.451331719128329,0,0.374021188392446,0,0,0.5,0.5,0.375,0.333333333333333,0,0,0.583333333333333,0,0,0,1,0.25,0,0,0,0,0,2005,0,0.6,0.629032258064516,0,0,0,1,0.177011494252874,0.283018867924528,0,0,0,0,7,2008,0,0,0,0,0,1,0,0,12.4292201968364
"1369",1,0,0,0,0,0,0,0,1,0,0.379888268156425,0.139517139114035,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2007,2007,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.058055152394775,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.490018714909545,1,0,0,1,0,0,1,1,0.354847963281698,0,0,0.284891754951635,0,0,0.5,0,0.375,0.333333333333333,0,0,0.416666666666667,0,0,0,1,0.25,0,0,0,0,0,2007,0,0.6,0.485215053763441,0,0,0,1,0.114942528735632,0.0485175202156334,0,0,0,0,12,2007,0,0,0,1,0,0,0,0,12.3842230150053
"1370",0,1,0,0,0,0,0,0,1,0,0.173184357541899,0.0718676667482472,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1930,1950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167832167832168,0,0,0,0.23955084217093,1,0,0,0,1,1,0,1,0.130808950086059,0,0,0.105020727775219,0,0,0.25,0,0.25,0.333333333333333,0,1,0.166666666666667,0,0,0,1,0,0,0,0,0,0,1925,1,0.2,0.10752688172043,0,1,0,1,0,0.190026954177898,0,0,0,0,4,2008,0,0,0,0,0,1,0,0,11.4186257744496
